FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,141.129,6056200.0,696423.0,27926.7,494811.0,1013.69,3561.02,4674.12,4475.83,4634.22,0.0,0.0,7293720.0,0.0,0.0,0.0,0.0,1489.0,0.0,0.0,8.64852,0.0,0.0,1206.46,1.0,8301.0,5.37517E8,
0.0,0.0,0.0,0.0,141.129,6043680.0,694983.0,27869.0,493788.0,1011.6,3553.65,4664.46,4466.58,4624.64,0.0,0.0,7278640.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,8.64858,0.0,0.0,1206.46,1.0,8401.0,5.37593E8,
0.0,0.0,0.0,0.0,141.129,5439310.0,1299350.0,27869.0,493788.0,1011.6,3553.65,4664.46,4466.58,4624.64,0.0,0.0,7278640.0,0.0,0.0,0.0,0.0,1492.0,0.0,0.0,8.64858,0.0,0.0,1206.46,1.0,8501.0,5.37593E8,
0.0,0.0,0.0,0.0,141.43,5406920.0,1305380.0,20917.9,509839.0,1010.9,3551.2,4661.23,4463.49,4621.44,0.0,0.0,7261370.0,0.0,0.0,0.0,0.0,1493.0,0.0,0.0,8.64447,0.0,0.0,1217.9,1.0,8601.0,5.37573E8,
0.0,0.0,0.0,0.0,141.43,5391950.0,1301770.0,20860.0,508428.0,1008.1,3541.36,4648.32,4451.13,4608.64,0.0,0.0,7241260.0,0.0,0.0,0.0,0.0,1497.0,0.0,0.0,8.64455,0.0,0.0,1217.9,1.0,8701.0,5.37674E8,
0.0,0.0,0.0,0.0,141.43,5380720.0,1299060.0,20816.5,507369.0,1006.0,3533.99,4638.64,4441.86,4599.05,0.0,0.0,7226180.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,8.64461,0.0,0.0,1217.9,1.0,8801.0,5.37749E8,
0.0,0.0,0.0,0.0,141.43,5380720.0,1299060.0,20816.5,507369.0,1006.0,3533.99,4638.64,4441.86,4599.05,0.0,0.0,7226180.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,8.64463,0.0,0.0,1217.85,1.0,8901.0,5.37749E8,
0.0,0.0,0.0,0.0,141.43,5369490.0,1296350.0,20773.1,506310.0,1003.9,3526.61,4628.96,4432.59,4589.45,0.0,0.0,7211100.0,0.0,0.0,0.0,0.0,1503.0,0.0,0.0,8.64469,0.0,0.0,1217.85,1.0,9001.0,5.37825E8,
0.0,0.0,0.0,0.0,156.589,5370180.0,1242700.0,7031.65,538063.0,1003.2,3524.14,4625.72,4429.48,4586.24,0.0,0.0,7176150.0,0.0,0.0,0.0,0.0,1505.0,0.0,0.0,8.63424,0.0,0.0,1247.67,1.0,9101.0,5.37881E8,
0.0,0.0,0.0,0.0,156.589,5366420.0,1241830.0,7026.72,537686.0,1002.49,3521.68,4622.48,4426.38,4583.02,0.0,0.0,7171120.0,0.0,0.0,0.0,0.0,1506.0,0.0,0.0,8.63427,0.0,0.0,1247.62,1.0,9201.0,5.379E8,
0.0,0.0,0.0,0.0,156.589,5366420.0,1241830.0,7026.72,537686.0,1002.49,3521.68,4622.48,4426.38,4583.02,0.0,0.0,7171120.0,0.0,0.0,0.0,0.0,1506.0,0.0,0.0,8.63427,0.0,0.0,1247.62,1.0,9301.0,5.379E8,
0.0,0.0,0.0,0.0,162.776,5370200.0,1233420.0,7021.8,538554.0,1001.79,3519.21,4619.24,4423.28,4579.81,0.0,0.0,7167340.0,0.0,0.0,0.0,0.0,1507.0,0.0,0.0,8.63232,0.0,0.0,1253.36,1.0,9401.0,5.37948E8,
