tick 50001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome7K,initMembraneContent,exCxEn,0,oMHCIEn,0,cMHCIEn,0,pepMHCIEn,0,imCxEn,0,,,,,,,,,,,,,,,,,,,,,,
endosome7K,initSolubleContent,ovaEn,0,povaEn,0,protonEn,5.026548246,pepEn,0,NH3En,0,NH4En,0,,,,,,,,,,,,,,,,,,,,
endosome8E,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,24.0527108,ycoor,16.63363103,pH,6.921201218,,,,,,,,,,,,,,,,,,,,,,
endosome8E,initRabContent,RabI,1507.964474,RabG,965.0972632,RabH,1206.371579,RabE,3088.311242,RabF,772.0778106,,,,,,,,,,,,,,,,,,,,,,
endosome8E,initMembraneContent,EEA1,0,exCxEn,1.08E-06,R-TfaEn,2.57E-46,oMHCIEn,9.67E-10,membraneMarker,0,M6PR,0.002668308,cMHCIEn,3.18E-09,R-TfEn,3.86E-47,pepMHCIEn,0,REn,6.23E-11,imCxEn,1.08E-06,,,,,,,,,,
endosome8E,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,5.026548246,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,1.03E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome9v,initOrgProp,area,11309.73355,volume,100530.9649,xcoor,26.98668937,ycoor,17.78350268,pH,6.95881589,,,,,,,,,,,,,,,,,,,,,,
endosome9v,initRabContent,RabC,11309.73355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome9v,initMembraneContent,EEA1,1.30E-04,exCxEn,3.70E-05,R-TfaEn,3.01E-39,oMHCIEn,0.006321383,membraneMarker,0,M6PR,9.65E-04,cMHCIEn,0.020751778,R-TfEn,1.23E-39,pepMHCIEn,0,REn,4.38E-04,imCxEn,3.70E-05,,,,,,,,,,
endosome9v,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,10.05309649,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,3.18E-09,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome10X,initOrgProp,area,7539.822369,volume,50265.48246,xcoor,28.62541693,ycoor,18.87702614,pH,6.921201218,,,,,,,,,,,,,,,,,,,,,,
endosome10X,initRabContent,RabI,1507.964474,RabG,965.0972632,RabH,1206.371579,RabE,3088.311242,RabF,772.0778106,,,,,,,,,,,,,,,,,,,,,,
endosome10X,initMembraneContent,EEA1,0.001324382,exCxEn,4.52E-04,R-TfaEn,1.14E-42,oMHCIEn,2.55E-06,membraneMarker,0,M6PR,0.10545761,cMHCIEn,8.39E-06,R-TfEn,6.04E-43,pepMHCIEn,0,REn,1.90E-07,imCxEn,4.52E-04,,,,,,,,,,
