tick 115001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endosome13x,initRabContent,RabI,1941.451052,RabG,4843.630432,RabH,1553.160842,RabE,6201.281618,RabF,4813.308307,RabC,115.9881875,RabD,142851.4211,RabA,1268.827185,RabB,1723.297754,,,,,,,,,,,,,,
endosome13x,initMembraneContent,EEA1,4.89E-04,exCxEn,1.81E-09,R-TfaEn,1.95E-44,oMHCIEn,8.16E-06,membraneMarker,0,M6PR,0.137317905,cMHCIEn,1.15E-07,R-TfEn,9.02E-45,pepMHCIEn,0,REn,3.03E-09,imCxEn,1.81E-09,,,,,,,,,,
endosome13x,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,0.012388505,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,4.44E-10,solubleMarker,0,mvb,8.652338068,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome14q,initOrgProp,area,252612.5951,volume,1.16E+07,xcoor,29.1455386,ycoor,21.02435323,pH,10.06285842,,,,,,,,,,,,,,,,,,,,,,
endosome14q,initRabContent,RabI,4622.301955,RabG,2884.323759,RabH,5263.676722,RabE,1196.557468,RabF,6602.018697,RabC,425.6853173,RabD,224027.3043,RabA,4882.112916,RabB,2708.61404,,,,,,,,,,,,,,
endosome14q,initMembraneContent,EEA1,2.14E-08,exCxEn,4.13E-21,R-TfaEn,5.74E-53,oMHCIEn,9.62E-16,membraneMarker,0,M6PR,2.43E-10,cMHCIEn,3.98E-16,R-TfEn,3.25E-53,pepMHCIEn,0,REn,9.96E-18,imCxEn,4.13E-21,,,,,,,,,,
endosome14q,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,8.09E-12,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,3.58E-19,solubleMarker,0,mvb,6.613302907,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome15e,initOrgProp,area,11938.05208,volume,87964.5943,xcoor,25.87574316,ycoor,0.77080172,pH,7.276109539,,,,,,,,,,,,,,,,,,,,,,
endosome15e,initRabContent,RabI,4398.229715,RabG,1206.371579,RabH,1507.964474,RabF,4825.486316,,,,,,,,,,,,,,,,,,,,,,,,
endosome15e,initMembraneContent,EEA1,6.73E-04,exCxEn,0.009241771,R-TfaEn,6.84E-42,oMHCIEn,2.60E-06,membraneMarker,0,M6PR,6.02593806,cMHCIEn,6.79E-05,R-TfEn,8.52E-43,pepMHCIEn,0,REn,8.85E-07,imCxEn,0.009241771,,,,,,,,,,
endosome15e,initSolubleContent,povaEn,0,NH3Cy,0,protonEn,3.657987993,FeEn,0,NH3En,0,NH4En,0,ovaEn,0,TfaEn,2.17E-07,solubleMarker,0,mvb,0,bead2,0,bead3,0,bead4,0,TfEn,0,pepEn,0,bead1,0
endosome16e,initOrgProp,area,272385.5511,volume,1.33E+07,xcoor,22.20983151,ycoor,17.06798928,pH,10.12249139,,,,,,,,,,,,,,,,,,,,,,
endosome16e,initRabContent,RabI,768.1051311,RabG,2577.355367,RabH,2361.663347,RabE,3907.341183,RabF,76.23138759,RabC,3259.91053,RabD,254098.267,RabA,3172.480968,RabB,2164.196231,,,,,,,,,,,,,,
