FeEn,LyEn,R-TfEn,R-TfaEn,REn,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,TfEn,TfaEn,area,cMHCIEn,exCxEn,imCxEn,membraneMarker,mvb,oMHCIEn,ovaEn,pH,pepEn,pepMHCIEn,protonEn,solubleMarker,tick,volume,
0.0,0.0,0.0,0.0,60.0548,6984400.0,18171.2,12093.9,86519.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7101180.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,8.84311,0.0,0.0,729.149,1.0,3401.0,5.08771E8,
0.0,0.0,0.0,0.0,60.0548,6984400.0,18171.2,12093.9,86519.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7101180.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,8.84311,0.0,0.0,729.149,1.0,3501.0,5.08771E8,
0.0,0.0,0.0,0.0,90.9456,6949290.0,44882.3,7500.64,95846.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7097520.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,8.84026,0.0,0.0,734.042,1.0,3601.0,5.08826E8,
0.0,0.0,0.0,0.0,90.9456,6939450.0,44818.7,7490.01,95711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7087470.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,8.8403,0.0,0.0,734.042,1.0,3701.0,5.08876E8,
0.0,0.0,0.0,0.0,26.2716,6775100.0,6409.48,6511.36,96207.4,4059.42,7077.38,3619.11,1201.36,3526.7,0.0,0.0,6903710.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,8.79608,0.0,0.0,813.059,1.0,3801.0,5.09017E8,
0.0,0.0,0.0,0.0,26.2716,6765230.0,6400.15,6501.87,96067.3,4053.51,7067.07,3613.84,1199.61,3521.56,0.0,0.0,6893650.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,8.79611,0.0,0.0,813.053,1.0,3901.0,5.09048E8,
0.0,0.0,0.0,0.0,26.2716,6765230.0,6400.15,6501.87,96067.3,4053.51,7067.07,3613.84,1199.61,3521.56,0.0,0.0,6893650.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,8.79611,0.0,0.0,813.053,1.0,4001.0,5.09048E8,
0.0,0.0,0.0,0.0,26.2716,6750430.0,6386.15,6487.65,95857.1,4044.65,7051.61,3605.94,1196.98,3513.86,0.0,0.0,6878570.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,8.79617,0.0,0.0,813.053,1.0,4101.0,5.09123E8,
0.0,0.0,0.0,0.0,26.2716,6740570.0,6376.81,6478.17,95717.0,4038.73,7041.31,3600.67,1195.23,3508.72,0.0,0.0,6868520.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,8.79621,0.0,0.0,813.053,1.0,4201.0,5.09173E8,
0.0,0.0,0.0,0.0,26.2716,6740570.0,6376.81,6478.17,95717.0,4038.73,7041.31,3600.67,1195.23,3508.72,0.0,0.0,6868520.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0,8.79621,0.0,0.0,813.053,1.0,4301.0,5.09173E8,
0.0,0.0,0.0,0.0,26.2716,6730700.0,6367.48,6468.69,95576.9,4032.82,7031.0,3595.4,1193.48,3503.59,0.0,0.0,6858470.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,8.79626,0.0,0.0,813.053,1.0,4401.0,5.09224E8,
0.0,0.0,0.0,0.0,18.1825,6760360.0,5915.09,135.237,72957.5,4032.82,7031.0,3595.4,1193.48,3503.59,0.0,0.0,6858720.0,0.0,0.0,0.0,0.0,365.0,0.0,0.0,8.79288,0.0,0.0,819.422,1.0,4501.0,5.09237E8,
