RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,xPM,
1422000.0,1237000.0,1146000.0,4465000.0,4433000.0,418700.0,1413000.0,5297000.0,2004000.0,2.3999999999999997E8,
1422000.0,1237000.0,1147000.0,4465000.0,4433000.0,425900.0,1424000.0,5308000.0,1975000.0,2.3999999999999997E8,
1441000.0,1234000.0,1150000.0,4465000.0,4395000.0,428500.0,1442000.0,5290000.0,1999000.0,2.4009999999999997E8,
1440000.0,1235000.0,1150000.0,4465000.0,4383000.0,1270000.0,606800.0,5308000.0,1962000.0,2.4009999999999997E8,
1439000.0,1235000.0,1151000.0,4465000.0,4348000.0,1276000.0,600700.0,5351000.0,1919000.0,2.4009999999999997E8,
1436000.0,1237000.0,1153000.0,4465000.0,4332000.0,1276000.0,610400.0,5427000.0,1833000.0,2.4009999999999997E8,
1434000.0,1238000.0,1154000.0,4465000.0,4332000.0,1281000.0,616800.0,5416000.0,1833000.0,2.4009999999999997E8,
1428000.0,1242000.0,1154000.0,4460000.0,4332000.0,1281000.0,628900.0,5481000.0,1756000.0,2.4009999999999997E8,
1426000.0,1242000.0,1157000.0,4460000.0,4332000.0,1281000.0,634900.0,5504000.0,1727000.0,2.4009999999999997E8,
1477000.0,1245000.0,1156000.0,4460000.0,4327000.0,1280000.0,649400.0,5534000.0,1875000.0,2.4009999999999997E8,
1519000.0,1246000.0,1157000.0,4457000.0,4314000.0,1283000.0,642500.0,5572000.0,1913000.0,2.4009999999999997E8,
1581000.0,1246000.0,1159000.0,4452000.0,4272000.0,1278000.0,643500.0,5583000.0,1963000.0,2.3999999999999997E8,
1596000.0,1243000.0,1162000.0,4448000.0,4253000.0,1278000.0,633500.0,5597000.0,1921000.0,2.4009999999999997E8,
1595000.0,1244000.0,1162000.0,4448000.0,4230000.0,1288000.0,635600.0,5590000.0,1911000.0,2.4009999999999997E8,
1594000.0,1244000.0,1162000.0,4448000.0,4210000.0,1291000.0,637800.0,5584000.0,1911000.0,2.4009999999999997E8,
1649000.0,1248000.0,1155000.0,4443000.0,4227000.0,1267000.0,637800.0,5584000.0,2064000.0,2.4009999999999997E8,
1672000.0,1249000.0,1155000.0,4443000.0,4217000.0,1276000.0,619800.0,5616000.0,2106000.0,2.4009999999999997E8,
1671000.0,1247000.0,1157000.0,4431000.0,4217000.0,1276000.0,619800.0,5674000.0,2047000.0,2.4009999999999997E8,
1695000.0,1247000.0,1159000.0,4431000.0,4217000.0,1282000.0,625800.0,5769000.0,1995000.0,2.3999999999999997E8,
1729000.0,1245000.0,1162000.0,4431000.0,4219000.0,1276000.0,632900.0,5830000.0,2028000.0,2.3999999999999997E8,
1727000.0,1244000.0,1163000.0,4428000.0,4219000.0,1282000.0,626900.0,5865000.0,1975000.0,2.3999999999999997E8,
1793000.0,1244000.0,1164000.0,4428000.0,4225000.0,1290000.0,613000.0,5877000.0,1995000.0,2.3989999999999997E8,
1787000.0,1250000.0,1164000.0,4428000.0,4225000.0,1300000.0,608200.0,5895000.0,1971000.0,2.3989999999999997E8,
1778000.0,1250000.0,1165000.0,4436000.0,4206000.0,1304000.0,607800.0,5889000.0,1971000.0,2.3999999999999997E8,
1777000.0,1249000.0,1166000.0,4427000.0,4211000.0,1299000.0,607800.0,5922000.0,1938000.0,2.3999999999999997E8,
1773000.0,1251000.0,1168000.0,4422000.0,4195000.0,1301000.0,1344000.0,5186000.0,1962000.0,2.3999999999999997E8,
1771000.0,1251000.0,1168000.0,4418000.0,4195000.0,1301000.0,1354000.0,5176000.0,1962000.0,2.3999999999999997E8,
1768000.0,1252000.0,1171000.0,4418000.0,4195000.0,1307000.0,1353000.0,5219000.0,1915000.0,2.3999999999999997E8,
1767000.0,1252000.0,1172000.0,4418000.0,4201000.0,1301000.0,1353000.0,5279000.0,1854000.0,2.3999999999999997E8,
1767000.0,1250000.0,1173000.0,4413000.0,4246000.0,1264000.0,1369000.0,5257000.0,1875000.0,2.3999999999999997E8,
1722000.0,1252000.0,1174000.0,4450000.0,4955000.0,554600.0,1374000.0,5310000.0,1816000.0,2.3999999999999997E8,
1722000.0,1249000.0,1178000.0,4450000.0,4955000.0,568400.0,1368000.0,5321000.0,1797000.0,2.3999999999999997E8,
1721000.0,1248000.0,1172000.0,4450000.0,4923000.0,563600.0,1378000.0,5312000.0,1797000.0,2.3999999999999997E8,
1766000.0,1248000.0,1173000.0,4445000.0,4904000.0,563600.0,1387000.0,5366000.0,1818000.0,2.3999999999999997E8,
1778000.0,1250000.0,1173000.0,4441000.0,4901000.0,571300.0,1378000.0,5376000.0,1841000.0,2.3999999999999997E8,
1716000.0,1248000.0,1175000.0,4503000.0,4925000.0,547600.0,1378000.0,5386000.0,1819000.0,2.3999999999999997E8,
1715000.0,1248000.0,1177000.0,4503000.0,4932000.0,546600.0,1384000.0,5391000.0,1803000.0,2.3999999999999997E8,
1731000.0,1245000.0,1180000.0,4498000.0,4909000.0,568200.0,1368000.0,5408000.0,1831000.0,2.3999999999999997E8,
1703000.0,1243000.0,1168000.0,4519000.0,4884000.0,565100.0,1368000.0,5408000.0,1831000.0,2.4009999999999997E8,
1721000.0,1245000.0,1169000.0,4519000.0,4857000.0,565100.0,1368000.0,5500000.0,1815000.0,2.4009999999999997E8,
1715000.0,1246000.0,1169000.0,4519000.0,4843000.0,566400.0,1363000.0,5516000.0,1799000.0,2.4009999999999997E8,
1730000.0,1247000.0,1169000.0,4534000.0,4834000.0,554400.0,1363000.0,5516000.0,1855000.0,2.4009999999999997E8,
1770000.0,1253000.0,1170000.0,4534000.0,4828000.0,546500.0,1363000.0,5553000.0,1906000.0,2.3999999999999997E8,
1749000.0,1253000.0,1171000.0,4580000.0,4853000.0,521600.0,1383000.0,5551000.0,2193000.0,2.3999999999999997E8,
1747000.0,1251000.0,1170000.0,4580000.0,4839000.0,521600.0,1407000.0,5604000.0,2104000.0,2.3999999999999997E8,
1814000.0,1251000.0,1170000.0,4576000.0,4824000.0,521500.0,1413000.0,5654000.0,2165000.0,2.3999999999999997E8,
1813000.0,1253000.0,1170000.0,4576000.0,4784000.0,515300.0,1437000.0,5636000.0,2159000.0,2.3999999999999997E8,
1766000.0,1253000.0,1171000.0,4617000.0,4768000.0,511400.0,1442000.0,5692000.0,2092000.0,2.3999999999999997E8,
1764000.0,1253000.0,1174000.0,4617000.0,4761000.0,515300.0,1444000.0,5720000.0,2029000.0,2.4009999999999997E8,
1708000.0,1252000.0,1174000.0,4669000.0,4760000.0,515300.0,1450000.0,5730000.0,2013000.0,2.4009999999999997E8,
1719000.0,1252000.0,1174000.0,4669000.0,4746000.0,513700.0,1454000.0,5725000.0,2039000.0,2.4009999999999997E8,
1699000.0,1251000.0,1176000.0,4687000.0,4759000.0,506400.0,1455000.0,5742000.0,2002000.0,2.4009999999999997E8,
1698000.0,1247000.0,1176000.0,4682000.0,4765000.0,500400.0,1474000.0,5768000.0,1957000.0,2.4009999999999997E8,
1657000.0,1252000.0,1177000.0,4716000.0,4765000.0,517300.0,1457000.0,5788000.0,1938000.0,2.4009999999999997E8,
1704000.0,1251000.0,1178000.0,4711000.0,4765000.0,517300.0,1461000.0,5794000.0,2224000.0,2.3999999999999997E8,
1701000.0,1254000.0,1179000.0,4711000.0,4765000.0,517300.0,1466000.0,5805000.0,2208000.0,2.3999999999999997E8,
1701000.0,1253000.0,1180000.0,4701000.0,4777000.0,511200.0,1460000.0,5832000.0,2181000.0,2.3999999999999997E8,
1697000.0,1255000.0,1168000.0,4701000.0,4777000.0,515100.0,1462000.0,5838000.0,2169000.0,2.3999999999999997E8,
1737000.0,1257000.0,1169000.0,4701000.0,4783000.0,516800.0,1460000.0,5920000.0,2153000.0,2.3999999999999997E8,
1769000.0,1255000.0,1171000.0,4696000.0,4775000.0,521200.0,1457000.0,5914000.0,2231000.0,2.3999999999999997E8,
1728000.0,1258000.0,1172000.0,4729000.0,4775000.0,521200.0,1471000.0,5910000.0,2303000.0,2.3999999999999997E8,
1727000.0,1259000.0,1172000.0,4716000.0,4753000.0,531000.0,1461000.0,5925000.0,2325000.0,2.3999999999999997E8,
1687000.0,1259000.0,1172000.0,4756000.0,4757000.0,1180000.0,807200.0,5935000.0,2293000.0,2.3999999999999997E8,
1684000.0,1261000.0,1173000.0,4756000.0,4761000.0,1180000.0,808200.0,5994000.0,2229000.0,2.3999999999999997E8,
1684000.0,1261000.0,1173000.0,4756000.0,4761000.0,1186000.0,802200.0,5994000.0,2273000.0,2.3999999999999997E8,
1681000.0,1263000.0,1174000.0,4756000.0,4761000.0,1186000.0,802200.0,6015000.0,2298000.0,2.3999999999999997E8,
1680000.0,1260000.0,1170000.0,4756000.0,4742000.0,1204000.0,786900.0,6053000.0,2251000.0,2.3999999999999997E8,
1631000.0,1259000.0,1171000.0,4805000.0,4742000.0,1209000.0,807800.0,6037000.0,2241000.0,2.3999999999999997E8,
1640000.0,1259000.0,1172000.0,4805000.0,4730000.0,1250000.0,1522000.0,5308000.0,2311000.0,2.3999999999999997E8,
1698000.0,1258000.0,1175000.0,4796000.0,4729000.0,1256000.0,1528000.0,5319000.0,2556000.0,2.3999999999999997E8,
1681000.0,1260000.0,1175000.0,4805000.0,4714000.0,1268000.0,1520000.0,5414000.0,2471000.0,2.3999999999999997E8,
1679000.0,1260000.0,1177000.0,4801000.0,4714000.0,1268000.0,1534000.0,5424000.0,2448000.0,2.3999999999999997E8,
1675000.0,1262000.0,1179000.0,4801000.0,4714000.0,1284000.0,1560000.0,5421000.0,2391000.0,2.3999999999999997E8,
1671000.0,1263000.0,1181000.0,4796000.0,4708000.0,1278000.0,1566000.0,5434000.0,2372000.0,2.3999999999999997E8,
1668000.0,1266000.0,1182000.0,4796000.0,4718000.0,1272000.0,1568000.0,5476000.0,2325000.0,2.3999999999999997E8,
1705000.0,1265000.0,1183000.0,4803000.0,4709000.0,1271000.0,1587000.0,5505000.0,2369000.0,2.3999999999999997E8,
1699000.0,1271000.0,1183000.0,4800000.0,4692000.0,1271000.0,1587000.0,5550000.0,2353000.0,2.3999999999999997E8,
1698000.0,1270000.0,1185000.0,4796000.0,4692000.0,1277000.0,1581000.0,5596000.0,2372000.0,2.3999999999999997E8,
1697000.0,1270000.0,1185000.0,4783000.0,4625000.0,1302000.0,1558000.0,5612000.0,2353000.0,2.4009999999999997E8,
1697000.0,1267000.0,1189000.0,4783000.0,4640000.0,1553000.0,1291000.0,5638000.0,2327000.0,2.4009999999999997E8,
1696000.0,1267000.0,1189000.0,4783000.0,4645000.0,1565000.0,1275000.0,5664000.0,2302000.0,2.4009999999999997E8,
1690000.0,1272000.0,1190000.0,4783000.0,4645000.0,1565000.0,1275000.0,5726000.0,2224000.0,2.4009999999999997E8,
1687000.0,1274000.0,1191000.0,4783000.0,4656000.0,1572000.0,1271000.0,5747000.0,2189000.0,2.4009999999999997E8,
1686000.0,1275000.0,1191000.0,4780000.0,4661000.0,1567000.0,1270000.0,5758000.0,2164000.0,2.4009999999999997E8,
1720000.0,1274000.0,1193000.0,4813000.0,4661000.0,1567000.0,1295000.0,5768000.0,2206000.0,2.3999999999999997E8,
1718000.0,1276000.0,1193000.0,4813000.0,4661000.0,1567000.0,1301000.0,5940000.0,2029000.0,2.3999999999999997E8,
1712000.0,1276000.0,1194000.0,4807000.0,4666000.0,1573000.0,1305000.0,5960000.0,2067000.0,2.3999999999999997E8,
1709000.0,1278000.0,1196000.0,4807000.0,4672000.0,1574000.0,1360000.0,5912000.0,2080000.0,2.3999999999999997E8,
1702000.0,1278000.0,1183000.0,4812000.0,4677000.0,1573000.0,1376000.0,5906000.0,2067000.0,2.3999999999999997E8,
1699000.0,1280000.0,1183000.0,4810000.0,4681000.0,1575000.0,1397000.0,5888000.0,2056000.0,2.3999999999999997E8,
1696000.0,1280000.0,1185000.0,4795000.0,4680000.0,1578000.0,5408000.0,1870000.0,2056000.0,2.3999999999999997E8,
1685000.0,1283000.0,1185000.0,4800000.0,4690000.0,1573000.0,5414000.0,1874000.0,2040000.0,2.3999999999999997E8,
1675000.0,1287000.0,1186000.0,4805000.0,4696000.0,1604000.0,5395000.0,1905000.0,1992000.0,2.3999999999999997E8,
1652000.0,1288000.0,1188000.0,4825000.0,4703000.0,1602000.0,5396000.0,1931000.0,2004000.0,2.3999999999999997E8,
1686000.0,1293000.0,1188000.0,4825000.0,4683000.0,1619000.0,5385000.0,1996000.0,2008000.0,2.3999999999999997E8,
1711000.0,1293000.0,1188000.0,4825000.0,4662000.0,1631000.0,5381000.0,1988000.0,2098000.0,2.3999999999999997E8,
1707000.0,1297000.0,1189000.0,4825000.0,5534000.0,751400.0,5387000.0,1978000.0,2098000.0,2.3999999999999997E8,
1706000.0,1297000.0,1190000.0,4825000.0,5532000.0,753900.0,5398000.0,1993000.0,2061000.0,2.3999999999999997E8,
1709000.0,1297000.0,1191000.0,4849000.0,5525000.0,752600.0,5404000.0,2014000.0,2196000.0,2.3999999999999997E8,
1784000.0,1294000.0,1177000.0,4849000.0,5501000.0,752600.0,5393000.0,2031000.0,2231000.0,2.3999999999999997E8,
1783000.0,1295000.0,1177000.0,4849000.0,5491000.0,1526000.0,4616000.0,2078000.0,2212000.0,2.3999999999999997E8,
1759000.0,1297000.0,1179000.0,4870000.0,5512000.0,1511000.0,4620000.0,2127000.0,2153000.0,2.3999999999999997E8,
1755000.0,1300000.0,1180000.0,4865000.0,5515000.0,2365000.0,3781000.0,2191000.0,2133000.0,2.3999999999999997E8,
1716000.0,1299000.0,1182000.0,4893000.0,5521000.0,2383000.0,3765000.0,2206000.0,2110000.0,2.3999999999999997E8,
1686000.0,1299000.0,1184000.0,4921000.0,5503000.0,2383000.0,3752000.0,2256000.0,2060000.0,2.3999999999999997E8,
1683000.0,1301000.0,1184000.0,4916000.0,5507000.0,2385000.0,3751000.0,2280000.0,2030000.0,2.3999999999999997E8,
1676000.0,1300000.0,1185000.0,4920000.0,5511000.0,2895000.0,3235000.0,2304000.0,1969000.0,2.3999999999999997E8,
1675000.0,1300000.0,1186000.0,4916000.0,5514000.0,2900000.0,3222000.0,2295000.0,1968000.0,2.3999999999999997E8,
1701000.0,1299000.0,1188000.0,4916000.0,5514000.0,2892000.0,3218000.0,2295000.0,2097000.0,2.3999999999999997E8,
1699000.0,1300000.0,1189000.0,4916000.0,5530000.0,2893000.0,3229000.0,2291000.0,2073000.0,2.3999999999999997E8,
1728000.0,1300000.0,1190000.0,4916000.0,5541000.0,2894000.0,3222000.0,2303000.0,2212000.0,2.3999999999999997E8,
1726000.0,1300000.0,1191000.0,4916000.0,5518000.0,2894000.0,3232000.0,2299000.0,2193000.0,2.3999999999999997E8,
1722000.0,1298000.0,1193000.0,4916000.0,5521000.0,3690000.0,2449000.0,2289000.0,2174000.0,2.3999999999999997E8,
1713000.0,1306000.0,1193000.0,4911000.0,5521000.0,3694000.0,2458000.0,2348000.0,2101000.0,2.3999999999999997E8,
1713000.0,1307000.0,1193000.0,4911000.0,5527000.0,3698000.0,2467000.0,2356000.0,2063000.0,2.3999999999999997E8,
1711000.0,1308000.0,1193000.0,4911000.0,5538000.0,3696000.0,2487000.0,2368000.0,2021000.0,2.3999999999999997E8,
1709000.0,1310000.0,1193000.0,4911000.0,5538000.0,3713000.0,2488000.0,2367000.0,1992000.0,2.3999999999999997E8,
1703000.0,1309000.0,1195000.0,4917000.0,5521000.0,3718000.0,2494000.0,2356000.0,1992000.0,2.3999999999999997E8,
1672000.0,1309000.0,1196000.0,4942000.0,5521000.0,3737000.0,2481000.0,2460000.0,1869000.0,2.3999999999999997E8,
1694000.0,1309000.0,1196000.0,4942000.0,5521000.0,3737000.0,2481000.0,2547000.0,1796000.0,2.3999999999999997E8,
1711000.0,1308000.0,1197000.0,4931000.0,5519000.0,3752000.0,2480000.0,2560000.0,1796000.0,2.3999999999999997E8,
1705000.0,1307000.0,1197000.0,4920000.0,5486000.0,3752000.0,2479000.0,2560000.0,1814000.0,2.3999999999999997E8,
1702000.0,1309000.0,1198000.0,4920000.0,5489000.0,3748000.0,2471000.0,2554000.0,1814000.0,2.3999999999999997E8,
1722000.0,1313000.0,1199000.0,4920000.0,5485000.0,3745000.0,2471000.0,2548000.0,1855000.0,2.3999999999999997E8,
1721000.0,1315000.0,1199000.0,4920000.0,5500000.0,3725000.0,2462000.0,2589000.0,1814000.0,2.3999999999999997E8,
1716000.0,1319000.0,1200000.0,4920000.0,5479000.0,3730000.0,2454000.0,2588000.0,1802000.0,2.4009999999999997E8,
1707000.0,1327000.0,1201000.0,4920000.0,5484000.0,3744000.0,2445000.0,2635000.0,1744000.0,2.4009999999999997E8,
1703000.0,1330000.0,1201000.0,4920000.0,5484000.0,3732000.0,2445000.0,2661000.0,1719000.0,2.4009999999999997E8,
1699000.0,1333000.0,1202000.0,4905000.0,5683000.0,3545000.0,2441000.0,2664000.0,1707000.0,2.4009999999999997E8,
1697000.0,1333000.0,1204000.0,4905000.0,5656000.0,3545000.0,2446000.0,2674000.0,1693000.0,2.4009999999999997E8,
1695000.0,1334000.0,1205000.0,4905000.0,5656000.0,3553000.0,2448000.0,2664000.0,1669000.0,2.4009999999999997E8,
1674000.0,1334000.0,1189000.0,4920000.0,5661000.0,3552000.0,2444000.0,2678000.0,1655000.0,2.4009999999999997E8,
1696000.0,1331000.0,1192000.0,4920000.0,5673000.0,3546000.0,2443000.0,2679000.0,1704000.0,2.4009999999999997E8,
1737000.0,1334000.0,1169000.0,4920000.0,5655000.0,3544000.0,2437000.0,2696000.0,1731000.0,2.4009999999999997E8,
1752000.0,1337000.0,1170000.0,4926000.0,5661000.0,3538000.0,2482000.0,2690000.0,1728000.0,2.4009999999999997E8,
1749000.0,1337000.0,1172000.0,4926000.0,5652000.0,3537000.0,2483000.0,2684000.0,1717000.0,2.4009999999999997E8,
1745000.0,1339000.0,1175000.0,4921000.0,5640000.0,3555000.0,2465000.0,2789000.0,1599000.0,2.4009999999999997E8,
1767000.0,1340000.0,1177000.0,4916000.0,5575000.0,3566000.0,2431000.0,2800000.0,1657000.0,2.4019999999999997E8,
1763000.0,1340000.0,1178000.0,4916000.0,5593000.0,3548000.0,2431000.0,2800000.0,1655000.0,2.4019999999999997E8,
1795000.0,1341000.0,1179000.0,4916000.0,5595000.0,3531000.0,2431000.0,2800000.0,1670000.0,2.4009999999999997E8,
1820000.0,1340000.0,1182000.0,4916000.0,6039000.0,3069000.0,2434000.0,2805000.0,1752000.0,2.4009999999999997E8,
1802000.0,1347000.0,1181000.0,4924000.0,6020000.0,3082000.0,2418000.0,2845000.0,1711000.0,2.4019999999999997E8,
1800000.0,1347000.0,1182000.0,4924000.0,6365000.0,2698000.0,2418000.0,2892000.0,1665000.0,2.4019999999999997E8,
1833000.0,1340000.0,1175000.0,4924000.0,6558000.0,2510000.0,2416000.0,2878000.0,1711000.0,2.4019999999999997E8,
1855000.0,1340000.0,1175000.0,4920000.0,6540000.0,2510000.0,2417000.0,2922000.0,1690000.0,2.4019999999999997E8,
1862000.0,1343000.0,1176000.0,4934000.0,6533000.0,2520000.0,2407000.0,2914000.0,1763000.0,2.4019999999999997E8,
1836000.0,1341000.0,1176000.0,4956000.0,6533000.0,2536000.0,2391000.0,2914000.0,1763000.0,2.4019999999999997E8,
1856000.0,1343000.0,1178000.0,4952000.0,6548000.0,2529000.0,2398000.0,2937000.0,1804000.0,2.4019999999999997E8,
1856000.0,1343000.0,1179000.0,4952000.0,6546000.0,2518000.0,2409000.0,2926000.0,1804000.0,2.4019999999999997E8,
1853000.0,1344000.0,1180000.0,4952000.0,6533000.0,2513000.0,2422000.0,2913000.0,1804000.0,2.4019999999999997E8,
1929000.0,1345000.0,1181000.0,4952000.0,6537000.0,2516000.0,2420000.0,2942000.0,1899000.0,2.4009999999999997E8,
1928000.0,1345000.0,1182000.0,4952000.0,6524000.0,2522000.0,2418000.0,2942000.0,1888000.0,2.4009999999999997E8,
1925000.0,1347000.0,1184000.0,4952000.0,6499000.0,2514000.0,2440000.0,2934000.0,1862000.0,2.4019999999999997E8,
1916000.0,1353000.0,1186000.0,4998000.0,6478000.0,2487000.0,2440000.0,2985000.0,1855000.0,2.4019999999999997E8,
1911000.0,1357000.0,1188000.0,4998000.0,6469000.0,2481000.0,2457000.0,2982000.0,1841000.0,2.4019999999999997E8,
1908000.0,1358000.0,1190000.0,4993000.0,6403000.0,2492000.0,2465000.0,2975000.0,1829000.0,2.4029999999999997E8,
1913000.0,1360000.0,1192000.0,5019000.0,6403000.0,2517000.0,2450000.0,2977000.0,1876000.0,2.4019999999999997E8,
1910000.0,1358000.0,1191000.0,5019000.0,6388000.0,2511000.0,2455000.0,2982000.0,1866000.0,2.4019999999999997E8,
1908000.0,1359000.0,1193000.0,5019000.0,6366000.0,2520000.0,2471000.0,3002000.0,1822000.0,2.4029999999999997E8,
1941000.0,1361000.0,1194000.0,5010000.0,6320000.0,2515000.0,2477000.0,3056000.0,1868000.0,2.4029999999999997E8,
1973000.0,1362000.0,1195000.0,5028000.0,6337000.0,2511000.0,2469000.0,3067000.0,1939000.0,2.4019999999999997E8,
1955000.0,1365000.0,1195000.0,5043000.0,6337000.0,2511000.0,2469000.0,3067000.0,1939000.0,2.4019999999999997E8,
1950000.0,1368000.0,1197000.0,5039000.0,6343000.0,2517000.0,2463000.0,3066000.0,1933000.0,2.4019999999999997E8,
1938000.0,1374000.0,1198000.0,5039000.0,6353000.0,2507000.0,2469000.0,3066000.0,1927000.0,2.4019999999999997E8,
1927000.0,1376000.0,1198000.0,5047000.0,6359000.0,2506000.0,2464000.0,3083000.0,1910000.0,2.4019999999999997E8,
1924000.0,1378000.0,1198000.0,5042000.0,6364000.0,2501000.0,2470000.0,3077000.0,1910000.0,2.4019999999999997E8,
1888000.0,1383000.0,1191000.0,5073000.0,6368000.0,2504000.0,2463000.0,3083000.0,1904000.0,2.4019999999999997E8,
1886000.0,1383000.0,1193000.0,5073000.0,6368000.0,2504000.0,2481000.0,3136000.0,1834000.0,2.4019999999999997E8,
1882000.0,1384000.0,1195000.0,5073000.0,6318000.0,2501000.0,2476000.0,3171000.0,1773000.0,2.4029999999999997E8,
1911000.0,1387000.0,1195000.0,5068000.0,6255000.0,2835000.0,2142000.0,3171000.0,1864000.0,2.4029999999999997E8,
1928000.0,1390000.0,1196000.0,5058000.0,6198000.0,2845000.0,2137000.0,3172000.0,1906000.0,2.4039999999999997E8,
1925000.0,1391000.0,1198000.0,5053000.0,6151000.0,2847000.0,2150000.0,3151000.0,1906000.0,2.4039999999999997E8,
1918000.0,1393000.0,1198000.0,5052000.0,6074000.0,2855000.0,2141000.0,3184000.0,1868000.0,2.4049999999999997E8,
1917000.0,1391000.0,1201000.0,5042000.0,5975000.0,2861000.0,2166000.0,3178000.0,1844000.0,2.4059999999999997E8,
1912000.0,1395000.0,1203000.0,5042000.0,5951000.0,2861000.0,2149000.0,3209000.0,1807000.0,2.4059999999999997E8,
1898000.0,1396000.0,1202000.0,5039000.0,5983000.0,2850000.0,2144000.0,3224000.0,1777000.0,2.4069999999999997E8,
1893000.0,1398000.0,1205000.0,5039000.0,5965000.0,2844000.0,2149000.0,3240000.0,1743000.0,2.4069999999999997E8,
1890000.0,1400000.0,1206000.0,5039000.0,6287000.0,2521000.0,2166000.0,3223000.0,1743000.0,2.4069999999999997E8,
1946000.0,1400000.0,1208000.0,5039000.0,6293000.0,2510000.0,2162000.0,3282000.0,1841000.0,2.4059999999999997E8,
1944000.0,1400000.0,1208000.0,5036000.0,6271000.0,2519000.0,2167000.0,3344000.0,1738000.0,2.4069999999999997E8,
1909000.0,1400000.0,1209000.0,5069000.0,6222000.0,2501000.0,2163000.0,3380000.0,1702000.0,2.4069999999999997E8,
1926000.0,1395000.0,1203000.0,5069000.0,6229000.0,2503000.0,2154000.0,3386000.0,1771000.0,2.4069999999999997E8,
1926000.0,1394000.0,1204000.0,5069000.0,6201000.0,2480000.0,2147000.0,3409000.0,1744000.0,2.4079999999999997E8,
1914000.0,1397000.0,1205000.0,5077000.0,6160000.0,2486000.0,2140000.0,3417000.0,1731000.0,2.4079999999999997E8,
1891000.0,1402000.0,1205000.0,5089000.0,6138000.0,2502000.0,3571000.0,1971000.0,1718000.0,2.4089999999999997E8,
1930000.0,1402000.0,1205000.0,5089000.0,6414000.0,2134000.0,3571000.0,2022000.0,1746000.0,2.4089999999999997E8,
1957000.0,1405000.0,1206000.0,5085000.0,6405000.0,2117000.0,3998000.0,1602000.0,1747000.0,2.4089999999999997E8,
2002000.0,1405000.0,1194000.0,5085000.0,6385000.0,2101000.0,3994000.0,1657000.0,1754000.0,2.4089999999999997E8,
2041000.0,1404000.0,1197000.0,5085000.0,6528000.0,1918000.0,3983000.0,1691000.0,1726000.0,2.4089999999999997E8,
2040000.0,1405000.0,1197000.0,5085000.0,6484000.0,1921000.0,4569000.0,1098000.0,1726000.0,2.4099999999999997E8,
2052000.0,1407000.0,1197000.0,5085000.0,6516000.0,1903000.0,4564000.0,1128000.0,1764000.0,2.4099999999999997E8,
2047000.0,1407000.0,1199000.0,5085000.0,7622000.0,787300.0,4575000.0,1148000.0,1726000.0,2.4099999999999997E8,
2041000.0,1411000.0,1201000.0,5076000.0,7596000.0,802500.0,4559000.0,1260000.0,1615000.0,2.4099999999999997E8,
2038000.0,1411000.0,1203000.0,5071000.0,7584000.0,813400.0,4555000.0,1254000.0,1615000.0,2.4099999999999997E8,
2037000.0,1412000.0,1203000.0,5071000.0,7587000.0,819000.0,4551000.0,1318000.0,1546000.0,2.4099999999999997E8,
2017000.0,1412000.0,1204000.0,5090000.0,7575000.0,827200.0,4547000.0,1327000.0,1532000.0,2.4099999999999997E8,
1998000.0,1420000.0,1204000.0,5096000.0,7579000.0,826200.0,4550000.0,1331000.0,1522000.0,2.4099999999999997E8,
1996000.0,1421000.0,1204000.0,5087000.0,7531000.0,819500.0,4559000.0,1333000.0,1510000.0,2.4109999999999997E8,
2073000.0,1424000.0,1204000.0,5082000.0,7521000.0,804400.0,4559000.0,1356000.0,1552000.0,2.4099999999999997E8,
2070000.0,1425000.0,1206000.0,5063000.0,7471000.0,811500.0,4560000.0,1390000.0,1510000.0,2.4109999999999997E8,
2103000.0,1427000.0,1208000.0,5058000.0,7446000.0,811500.0,4570000.0,1396000.0,1591000.0,2.4109999999999997E8,
2139000.0,1427000.0,1201000.0,5058000.0,7439000.0,816700.0,4561000.0,1422000.0,1591000.0,2.4109999999999997E8,
2105000.0,1429000.0,1205000.0,5087000.0,7465000.0,803900.0,4557000.0,1424000.0,1568000.0,2.4109999999999997E8,
2155000.0,1431000.0,1206000.0,5077000.0,7460000.0,801700.0,4548000.0,1424000.0,1660000.0,2.4099999999999997E8,
2206000.0,1434000.0,1207000.0,5073000.0,7389000.0,826100.0,4546000.0,1435000.0,1678000.0,2.4099999999999997E8,
2228000.0,1435000.0,1208000.0,5073000.0,7380000.0,834300.0,4550000.0,1444000.0,1745000.0,2.4099999999999997E8,
2206000.0,1438000.0,1185000.0,5092000.0,7356000.0,845800.0,4549000.0,1439000.0,1730000.0,2.4109999999999997E8,
2199000.0,1439000.0,1186000.0,5097000.0,7359000.0,3842000.0,1549000.0,1449000.0,1720000.0,2.4109999999999997E8,
2214000.0,1442000.0,1177000.0,5097000.0,7325000.0,3848000.0,1557000.0,1451000.0,1737000.0,2.4109999999999997E8,
2212000.0,1444000.0,1179000.0,5097000.0,7339000.0,3846000.0,1557000.0,1449000.0,1728000.0,2.4109999999999997E8,
2229000.0,1449000.0,1179000.0,5097000.0,7323000.0,3859000.0,1541000.0,1449000.0,1786000.0,2.4109999999999997E8,
2225000.0,1453000.0,1180000.0,5097000.0,7327000.0,3856000.0,1541000.0,1435000.0,1786000.0,2.4109999999999997E8,
